,oid,ra,dec
17445,CSS_J081640.6+293055,124.16925,29.515416666666667
17446,CSS_J081641.0+102032,124.17120833333334,10.34225
17447,CSS_J081641.8+054735,124.17454166666667,5.7931944444444445
17448,CSS_J081642.3+093923,124.17662499999999,9.6565
17449,CSS_J081643.3-002948,124.18041666666666,-0.49669444444444444
17450,CSS_J081643.5+133103,124.18145833333334,13.517694444444444
17451,CSS_J081643.8+334311,124.18254166666668,33.71986111111111
17452,CSS_J081644.1+134250,124.184125,13.71411111111111
17453,CSS_J081644.8+322547,124.18670833333333,32.42988888888889
17454,CSS_J081646.9-005445,124.19575,-0.9126111111111112
17455,CSS_J081651.2+154429,124.21333333333334,15.74161111111111
17456,CSS_J081651.4+035559,124.21425,3.9333055555555556
17457,CSS_J081651.8-015431,124.216,-1.9088055555555556
17458,CSS_J081652.3+092757,124.21804166666668,9.465972222222222
17459,CSS_J081652.5+405745,124.21908333333333,40.96261111111111
17460,CSS_J081654.3+224023,124.22649999999999,22.673305555555554
17461,CSS_J081656.5+443446,124.2355,44.57944444444445
17462,CSS_J081656.9+093752,124.23708333333332,9.631305555555555
17463,CSS_J081656.9+011950,124.23716666666667,1.3307777777777778
17464,CSS_J081658.0+491153,124.24204166666668,49.19830555555556
17465,CSS_J081658.3+242052,124.24316666666667,24.34777777777778
17466,CSS_J081659.4+413635,124.24783333333333,41.60980555555555
17467,CSS_J081659.5-030021,124.24825,-3.0059444444444443
17468,CSS_J081703.6+061030,124.265375,6.17525
17469,CSS_J081703.7+391029,124.26566666666666,39.17486111111111
17470,CSS_J081703.9-043345,124.26645833333333,-4.56275
17471,CSS_J081704.8+501047,124.27029166666665,50.179722222222225
17472,CSS_J081706.8+253104,124.27845833333333,25.51786111111111
17473,CSS_J081708.3+094833,124.28470833333333,9.809305555555556
17474,CSS_J081708.3+082239,124.28491666666666,8.377694444444444
17475,CSS_J081710.1-003845,124.29245833333334,-0.6459444444444444
17476,CSS_J081712.7+122321,124.30295833333332,12.389277777777778
17477,CSS_J081715.3+213852,124.31404166666667,21.647944444444445
17478,CSS_J081715.9+005226,124.316375,0.8739722222222223
17479,CSS_J081715.9+130132,124.31654166666667,13.025694444444444
17480,CSS_J081716.4-000438,124.31833333333333,-0.07733333333333332
17481,CSS_J081717.1+170826,124.32145833333333,17.14063888888889
17482,CSS_J081718.0+232617,124.32520833333334,23.438166666666667
17483,CSS_J081719.7-021844,124.33245833333334,-2.3124444444444445
17484,CSS_J081720.4+120808,124.33533333333332,12.135777777777777
17485,CSS_J081722.2+221519,124.34254166666665,22.255333333333333
17486,CSS_J081723.4+314237,124.347875,31.710277777777776
17487,CSS_J081723.6+314236,124.34833333333333,31.71022222222222
17488,CSS_J081723.7+345408,124.349,34.90233333333333
17489,CSS_J081725.6+395719,124.35679166666668,39.95527777777778
17490,CSS_J081725.9+375917,124.35795833333333,37.98822222222222
17491,CSS_J081728.5+122003,124.36891666666668,12.334277777777778
17492,CSS_J081728.6+111321,124.36933333333334,11.222722222222222
17493,CSS_J081728.7+352940,124.36979166666666,35.49469444444444
17494,CSS_J081728.7+083817,124.36987500000001,8.638055555555555
17495,CSS_J081730.0+285314,124.375125,28.887305555555557
17496,CSS_J081732.3+110458,124.38483333333332,11.083
17497,CSS_J081732.7-045439,124.38641666666668,-4.911083333333333
17498,CSS_J081735.4+601555,124.39766666666668,60.26547222222222
17499,CSS_J081736.0+145104,124.40033333333334,14.85125
17500,CSS_J081737.3-020354,124.40570833333332,-2.065027777777778
17501,CSS_J081737.7+001328,124.40708333333335,0.22444444444444445
17502,CSS_J081737.9+404801,124.40791666666667,40.80041666666666
17503,CSS_J081738.6+093707,124.41099999999999,9.618611111111111
17504,CSS_J081740.2+413838,124.41770833333332,41.64413888888889
17505,CSS_J081740.5+164632,124.41883333333334,16.77575
17506,CSS_J081741.5-013813,124.42304166666666,-1.637111111111111
17507,CSS_J081743.3+092613,124.43045833333335,9.437083333333334
17508,CSS_J081743.5+022832,124.431375,2.4755833333333332
17509,CSS_J081743.9+101045,124.43329166666666,10.179277777777777
17510,CSS_J081744.7+594056,124.43625,59.68230555555556
17511,CSS_J081746.2+130505,124.442875,13.084916666666667
17512,CSS_J081747.7-045055,124.44883333333334,-4.848777777777778
17513,CSS_J081747.9-013842,124.44966666666667,-1.64525
17514,CSS_J081748.4+115952,124.45183333333334,11.998027777777779
17515,CSS_J081748.4+190436,124.45187500000002,19.07675
17516,CSS_J081749.0+183932,124.45445833333335,18.659055555555554
17517,CSS_J081752.3+023511,124.46825,2.586611111111111
17518,CSS_J081752.6+044118,124.46945833333334,4.6885
17519,CSS_J081753.6+224306,124.47345833333333,22.718555555555554
17520,CSS_J081754.7-032900,124.47791666666667,-3.483388888888889
17521,CSS_J081755.7+160650,124.48208333333332,16.114055555555556
17522,CSS_J081755.7+225652,124.482125,22.948
17523,CSS_J081755.9+232714,124.48295833333333,23.454055555555556
17524,CSS_J081755.9+190314,124.48329166666666,19.05413888888889
17525,CSS_J081756.3+501421,124.48475,50.23936111111111
17526,CSS_J081758.4+155201,124.49350000000001,15.867194444444445
17527,CSS_J081759.4+031508,124.49762500000001,3.252361111111111
17528,CSS_J081759.6+014044,124.49833333333333,1.6790555555555555
17529,CSS_J081800.2+222304,124.50120833333332,22.384666666666668
17530,CSS_J081804.4+204151,124.51833333333333,20.697666666666667
17531,CSS_J081804.6+265927,124.51933333333334,26.99088888888889
17532,CSS_J081807.0+172741,124.52916666666667,17.461555555555556
17533,CSS_J081810.8+260151,124.54533333333332,26.031
17534,CSS_J081813.1+045029,124.55474999999998,4.841583333333333
17535,CSS_J081814.0+161012,124.558375,16.170083333333334
17536,CSS_J081814.1-042548,124.55891666666668,-4.430111111111111
17537,CSS_J081816.1+083215,124.56708333333333,8.5375
17538,CSS_J081816.2+041141,124.56774999999999,4.194916666666667
17539,CSS_J081816.4+322836,124.56870833333332,32.47669444444445
17540,CSS_J081821.1+303442,124.58816666666665,30.578333333333333
17541,CSS_J081823.0+201319,124.59608333333333,20.22211111111111
17542,CSS_J081823.3+263624,124.59720833333334,26.60677777777778
17543,CSS_J081824.5+094130,124.60212499999999,9.691666666666666
17544,CSS_J081824.5+454404,124.60216666666666,45.7345
17545,CSS_J081824.8+093426,124.60333333333332,9.573944444444445
17546,CSS_J081826.4-042820,124.61020833333335,-4.472416666666667
17547,CSS_J081826.8+034615,124.61179166666666,3.770888888888889
17548,CSS_J081828.8+110753,124.620125,11.131472222222222
17549,CSS_J081828.8+141338,124.62025,14.227305555555555
17550,CSS_J081830.2+285658,124.62608333333334,28.949583333333333
17551,CSS_J081831.7+040301,124.63241666666666,4.050305555555555
17552,CSS_J081833.4+375620,124.63933333333333,37.93913888888889
17553,CSS_J081834.2+382441,124.64262500000001,38.411611111111114
17554,CSS_J081835.5+261436,124.64816666666667,26.24341666666667
17555,CSS_J081838.1+451926,124.65887500000001,45.324
17556,CSS_J081839.6+253030,124.66516666666665,25.50836111111111
17557,CSS_J081841.3+181306,124.67225,18.21847222222222
17558,CSS_J081843.4+002850,124.68116666666668,0.48080555555555554
17559,CSS_J081845.0+563557,124.68775000000001,56.59938888888889
17560,CSS_J081845.1-033514,124.68816666666667,-3.587361111111111
17561,CSS_J081845.9+314134,124.69125,31.692944444444443
17562,CSS_J081848.2+244406,124.70104166666667,24.735194444444446
17563,CSS_J081848.3-012245,124.70125,-1.3791944444444444
17564,CSS_J081848.6+154423,124.702625,15.739972222222223
17565,CSS_J081849.1+113508,124.70495833333334,11.585555555555555
17566,CSS_J081849.4+205004,124.70595833333333,20.834666666666667
17567,CSS_J081850.4+190147,124.71004166666668,19.02986111111111
17568,CSS_J081851.3+174326,124.714,17.724
17569,CSS_J081851.3+075800,124.71404166666667,7.966666666666667
17570,CSS_J081851.5+075758,124.71483333333333,7.966333333333333
17571,CSS_J081851.6-033626,124.71533333333335,-3.6074722222222224
17572,CSS_J081855.2+101754,124.73033333333333,10.298361111111111
17573,CSS_J081855.4+101753,124.73091666666667,10.29813888888889
17574,CSS_J081855.4+320429,124.73091666666667,32.07486111111111
17575,CSS_J081856.6-022913,124.73595833333333,-2.487111111111111
17576,CSS_J081902.4+381519,124.76004166666667,38.25552777777778
17577,CSS_J081904.0+003438,124.76691666666667,0.5772499999999999
17578,CSS_J081904.8-023045,124.770375,-2.512722222222222
17579,CSS_J081905.3+042230,124.77216666666666,4.375194444444444
17580,CSS_J081906.1-081457,124.77579166666668,-8.24925
17581,CSS_J081906.7+051805,124.77820833333332,5.301444444444445
17582,CSS_J081906.8+075401,124.77850000000001,7.900388888888889
17583,CSS_J081907.5+365110,124.78150000000001,36.85288888888889
17584,CSS_J081907.7+351103,124.78208333333335,35.18416666666667
17585,CSS_J081908.6+151842,124.78608333333332,15.311805555555555
17586,CSS_J081910.3+220840,124.79316666666666,22.14461111111111
17587,CSS_J081910.5-022146,124.79387499999999,-2.3627777777777776
17588,CSS_J081911.3+283602,124.79741666666668,28.60075
17589,CSS_J081912.6+110404,124.80254166666666,11.068027777777777
17590,CSS_J081916.3-002745,124.81791666666666,-0.46275
17591,CSS_J081917.1-003533,124.82129166666667,-0.5925555555555556
17592,CSS_J081918.7+013633,124.82804166666668,1.6094166666666667
17593,CSS_J081919.7+113637,124.83237500000001,11.6105
17594,CSS_J081920.3+062138,124.834625,6.360777777777778
17595,CSS_J081921.2+333950,124.83866666666665,33.66397222222222
17596,CSS_J081921.2+243408,124.83870833333333,24.56913888888889
17597,CSS_J081922.0+060807,124.84195833333334,6.135527777777778
17598,CSS_J081927.2+223820,124.86370833333334,22.639055555555554
17599,CSS_J081928.0+485201,124.86691666666667,48.86708333333333
17600,CSS_J081930.6+255821,124.87783333333333,25.972666666666665
17601,CSS_J081931.7+004018,124.88233333333335,0.67175
17602,CSS_J081932.9+135025,124.88741666666668,13.840305555555556
17603,CSS_J081934.6+130433,124.89441666666667,13.076
17604,CSS_J081934.7+181552,124.89491666666666,18.264666666666667
17605,CSS_J081934.9+235524,124.89579166666667,23.923555555555556
17606,CSS_J081935.8+134406,124.89941666666668,13.73525
17607,CSS_J081937.3+510401,124.90541666666667,51.067
17608,CSS_J081937.3+322223,124.90579166666667,32.373305555555554
17609,CSS_J081938.5-022732,124.910625,-2.459111111111111
17610,CSS_J081939.2+035519,124.91333333333333,3.922111111111111
17611,CSS_J081939.6+341733,124.91512499999999,34.2925
17612,CSS_J081942.2+412947,124.92583333333332,41.49663888888889
17613,CSS_J081943.8+154919,124.93270833333334,15.821944444444444
17614,CSS_J081947.2+023144,124.94666666666667,2.5289166666666665
17615,CSS_J081947.8+323010,124.94925,32.50277777777778
17616,CSS_J081950.2+120016,124.959375,12.0045
17617,CSS_J081951.0+345022,124.96262499999999,34.839527777777775
17618,CSS_J081952.6+061230,124.96916666666667,6.208583333333333
17619,CSS_J081954.3-012713,124.97641666666668,-1.4538055555555556
17620,CSS_J081956.8+382634,124.98704166666666,38.442972222222224
17621,CSS_J081957.1+315114,124.98816666666667,31.853944444444444
17622,CSS_J082000.0+400755,125.00037499999999,40.13202777777778
17623,CSS_J082000.1+332955,125.00045833333333,33.49883333333333
17624,CSS_J082001.0+064505,125.00445833333332,6.751416666666667
17625,CSS_J082001.1+302928,125.004625,30.491194444444446
17626,CSS_J082003.1+294523,125.01329166666667,29.756527777777777
17627,CSS_J082004.0+123903,125.01704166666667,12.65086111111111
17628,CSS_J082004.6-014325,125.01925000000001,-1.723611111111111
17629,CSS_J082005.2+210432,125.02199999999999,21.07563888888889
17630,CSS_J082005.8+285217,125.02433333333335,28.871555555555556
17631,CSS_J082006.6+062144,125.027875,6.362277777777778
17632,CSS_J082006.9+075849,125.02908333333335,7.980416666666667
17633,CSS_J082007.8+214443,125.03258333333332,21.745444444444445
17634,CSS_J082009.6+040400,125.04025000000001,4.06675
17635,CSS_J082010.0+041108,125.04199999999999,4.185638888888889
17636,CSS_J082010.5+052527,125.04412500000001,5.424333333333333
17637,CSS_J082011.3+274329,125.04737500000002,27.72475
17638,CSS_J082012.4+055844,125.05166666666666,5.979027777777778
17639,CSS_J082012.8+343612,125.05366666666666,34.6035
17640,CSS_J082013.3+322126,125.05554166666667,32.35736111111111
17641,CSS_J082017.1+474703,125.07162499999998,47.78438888888889
17642,CSS_J082018.6+305130,125.07779166666666,30.858416666666667
17643,CSS_J082019.3+430106,125.08079166666667,43.01852777777778
17644,CSS_J082019.6-075806,125.08195833333333,-7.968416666666666
17645,CSS_J082020.0+563925,125.08333333333333,56.65694444444444
17646,CSS_J082022.1+123504,125.09220833333333,12.584527777777778
17647,CSS_J082022.6+370811,125.09416666666667,37.13641666666667
17648,CSS_J082023.8+022232,125.0995,2.375611111111111
17649,CSS_J082024.5-043645,125.10229166666667,-4.612527777777778
17650,CSS_J082028.7+475115,125.11991666666667,47.85425
17651,CSS_J082029.3+103802,125.12237499999999,10.634083333333333
17652,CSS_J082030.4-070522,125.12675,-7.089527777777778
17653,CSS_J082032.1-041612,125.13404166666666,-4.27025
17654,CSS_J082032.8+301615,125.13695833333333,30.270944444444446
17655,CSS_J082033.8+075511,125.14104166666668,7.919944444444445
17656,CSS_J082034.0+093910,125.14191666666667,9.652805555555556
17657,CSS_J082034.1+093730,125.14237499999999,9.62525
17658,CSS_J082041.4-082125,125.17254166666666,-8.357166666666666
17659,CSS_J082043.7-010000,125.18241666666667,-1.0000833333333334
17660,CSS_J082043.7+391125,125.18241666666667,39.19027777777778
17661,CSS_J082045.1+003521,125.18795833333334,0.5892777777777778
17662,CSS_J082046.2+132320,125.19279166666666,13.389
17663,CSS_J082047.5+113549,125.19804166666668,11.596944444444444
17664,CSS_J082047.8+165252,125.19954166666668,16.88136111111111
17665,CSS_J082048.8+202746,125.203625,20.462944444444446
17666,CSS_J082050.7+142022,125.21145833333334,14.339555555555556
17667,CSS_J082054.0+380835,125.22533333333332,38.143277777777776
17668,CSS_J082058.4+505929,125.24354166666667,50.991638888888886
17669,CSS_J082059.7+203052,125.24875,20.51463888888889
17670,CSS_J082059.8+003101,125.24933333333333,0.5171111111111111
17671,CSS_J082101.8+310415,125.257625,31.07086111111111
17672,CSS_J082101.9-074245,125.25804166666667,-7.712611111111111
17673,CSS_J082103.1+161106,125.26320833333332,16.185055555555557
17674,CSS_J082103.2+075121,125.26358333333334,7.855861111111111
17675,CSS_J082103.3+003132,125.26395833333333,0.5256944444444445
17676,CSS_J082109.6-045306,125.29016666666666,-4.885166666666667
17677,CSS_J082110.0+274946,125.29170833333335,27.829694444444446
17678,CSS_J082110.3+191816,125.29324999999999,19.304666666666666
17679,CSS_J082111.7+005550,125.29904166666667,0.9306944444444445
17680,CSS_J082115.0-060145,125.31258333333335,-6.029222222222222
17681,CSS_J082117.2+312321,125.32195833333334,31.389277777777778
17682,CSS_J082120.1+133013,125.33400000000002,13.503666666666666
17683,CSS_J082120.8-000133,125.33675,-0.025944444444444444
17684,CSS_J082121.8+013628,125.341125,1.6080277777777778
17685,CSS_J082122.2-071041,125.34287500000002,-7.178277777777778
17686,CSS_J082122.5+200948,125.343875,20.1635
17687,CSS_J082122.7+085002,125.34479166666668,8.834027777777777
17688,CSS_J082123.2-052952,125.347,-5.497833333333333
17689,CSS_J082129.4+205207,125.372875,20.868666666666666
17690,CSS_J082130.2+240850,125.37616666666668,24.14725
17691,CSS_J082130.3+134720,125.37654166666667,13.78888888888889
17692,CSS_J082131.3+154632,125.38058333333333,15.775583333333334
17693,CSS_J082133.4+104438,125.38937500000002,10.744
17694,CSS_J082133.6+351219,125.39024999999998,35.2055
17695,CSS_J082134.0+270748,125.39179166666666,27.130194444444445
17696,CSS_J082134.3+173310,125.39329166666666,17.55291666666667
17697,CSS_J082134.7+334829,125.39475,33.808166666666665
17698,CSS_J082134.7+014624,125.39479166666665,1.773361111111111
17699,CSS_J082134.7+015504,125.39491666666666,1.918
17700,CSS_J082138.2+474311,125.40937500000001,47.71977777777778
17701,CSS_J082138.9+280709,125.41220833333333,28.11936111111111
17702,CSS_J082139.6+135656,125.41508333333334,13.948916666666667
17703,CSS_J082139.8-050405,125.41620833333332,-5.068138888888889
17704,CSS_J082139.9-060303,125.41662500000001,-6.050861111111111
17705,CSS_J082140.3+482308,125.41829166666666,48.38563888888889
17706,CSS_J082140.8+192034,125.42020833333332,19.342916666666667
17707,CSS_J082141.9+003034,125.424625,0.5096388888888889
17708,CSS_J082142.1+134332,125.42570833333335,13.725777777777777
17709,CSS_J082142.4+252121,125.42704166666665,25.355916666666666
17710,CSS_J082144.3-014552,125.43475,-1.7645
17711,CSS_J082144.5+195013,125.43558333333333,19.836944444444445
17712,CSS_J082147.0-024908,125.44583333333334,-2.818888888888889
17713,CSS_J082149.2+143552,125.45512500000001,14.597805555555556
17714,CSS_J082150.3+013851,125.45995833333333,1.6475555555555554
17715,CSS_J082150.7+464248,125.461375,46.71355555555556
17716,CSS_J082152.5+342046,125.46908333333334,34.34625
17717,CSS_J082152.9+083209,125.47049999999999,8.536
17718,CSS_J082153.9+092832,125.47475,9.475666666666667
17719,CSS_J082154.4+062428,125.47695833333334,6.407777777777778
17720,CSS_J082155.7+045211,125.48216666666667,4.869722222222222
17721,CSS_J082156.9+270202,125.48725000000002,27.034
17722,CSS_J082200.3+240932,125.50141666666667,24.15888888888889
17723,CSS_J082201.9-032847,125.50824999999999,-3.4798055555555556
17724,CSS_J082202.5-013518,125.51054166666665,-1.5885277777777778
17725,CSS_J082202.7+040842,125.51125,4.145111111111111
17726,CSS_J082202.9-010800,125.51229166666667,-1.1333888888888888
17727,CSS_J082202.9+085101,125.51237499999999,8.8505
17728,CSS_J082205.0+124822,125.52116666666666,12.806333333333333
17729,CSS_J082205.3-001854,125.52220833333332,-0.31505555555555553
17730,CSS_J082207.3+184629,125.53045833333333,18.774916666666666
17731,CSS_J082207.7+135636,125.53245833333334,13.943416666666666
17732,CSS_J082208.5+090727,125.53550000000001,9.124194444444445
17733,CSS_J082208.7+570853,125.53641666666667,57.14830555555555
17734,CSS_J082209.3+240229,125.53904166666668,24.04138888888889
17735,CSS_J082211.3+332935,125.54725,33.49322222222222
17736,CSS_J082212.3-012146,125.55154166666667,-1.3629444444444445
17737,CSS_J082212.9+135103,125.554125,13.851
17738,CSS_J082216.2-041413,125.56770833333334,-4.237055555555555
17739,CSS_J082217.4+064452,125.57266666666666,6.747777777777777
17740,CSS_J082217.7+013158,125.57408333333333,1.5329444444444444
17741,CSS_J082218.7+031045,125.57816666666666,3.1793055555555556
17742,CSS_J082219.3+242256,125.58041666666666,24.38238888888889
17743,CSS_J082219.3+082617,125.58070833333332,8.43825
17744,CSS_J082219.4+272845,125.580875,27.47936111111111
17745,CSS_J082219.6+472502,125.58183333333334,47.41722222222222
17746,CSS_J082221.8+111413,125.59083333333334,11.236972222222223
17747,CSS_J082221.9+484123,125.59125,48.68977777777778
17748,CSS_J082223.2+171414,125.59683333333332,17.237305555555555
17749,CSS_J082225.0+271848,125.60425000000001,27.3135
17750,CSS_J082225.4+025152,125.60604166666666,2.864472222222222
17751,CSS_J082226.0+103600,125.6085,10.6
17752,CSS_J082226.5+585403,125.610625,58.90091666666667
17753,CSS_J082226.6+332440,125.61112499999999,33.41130555555556
17754,CSS_J082226.8+233941,125.611875,23.6615
17755,CSS_J082227.0+125738,125.612875,12.960722222222222
17756,CSS_J082227.9+283027,125.61650000000002,28.50761111111111
17757,CSS_J082232.6-071825,125.63604166666667,-7.307111111111111
17758,CSS_J082235.4+285518,125.64766666666665,28.92188888888889
17759,CSS_J082235.5+013513,125.64820833333332,1.5870277777777777
17760,CSS_J082235.7+234504,125.64879166666667,23.751194444444444
17761,CSS_J082237.3+030441,125.65575000000001,3.0782777777777777
17762,CSS_J082237.9+321824,125.65791666666668,32.30672222222222
17763,CSS_J082239.6+105443,125.66533333333334,10.912
17764,CSS_J082242.7+310918,125.67812500000001,31.155
17765,CSS_J082243.1+212639,125.67958333333333,21.444277777777778
17766,CSS_J082243.4+005039,125.68120833333333,0.8442222222222223
17767,CSS_J082244.2-015843,125.68445833333332,-1.9786666666666668
17768,CSS_J082244.2+242153,125.68454166666666,24.364916666666666
17769,CSS_J082247.4+282310,125.6975,28.386222222222223
17770,CSS_J082247.4+394327,125.69779166666666,39.72427777777778
17771,CSS_J082247.5+253637,125.69829166666666,25.610388888888888
17772,CSS_J082247.8+372458,125.69945833333334,37.41619444444444
17773,CSS_J082250.0-033707,125.7085,-3.6186944444444444
17774,CSS_J082250.2+314046,125.7095,31.679666666666666
17775,CSS_J082250.3+231645,125.70991666666667,23.279333333333334
17776,CSS_J082251.1+040114,125.71295833333335,4.02075
17777,CSS_J082251.8+160209,125.71604166666665,16.035972222222224
17778,CSS_J082252.1+491926,125.71729166666668,49.32394444444444
17779,CSS_J082253.4+203120,125.72270833333334,20.522472222222223
17780,CSS_J082254.3-001139,125.72654166666666,-0.19441666666666665
17781,CSS_J082254.5-081522,125.72720833333334,-8.256305555555556
17782,CSS_J082255.8+310234,125.73275000000001,31.04286111111111
17783,CSS_J082258.7-072601,125.74475000000001,-7.433861111111111
17784,CSS_J082259.7+043232,125.74895833333333,4.542222222222222
17785,CSS_J082301.3+044247,125.75545833333334,4.713111111111111
17786,CSS_J082301.9+295637,125.75791666666666,29.943694444444443
17787,CSS_J082303.6+103433,125.76520833333335,10.576
17788,CSS_J082305.2-042647,125.77175,-4.446527777777778
17789,CSS_J082306.7-064817,125.77799999999999,-6.804916666666667
17790,CSS_J082307.0+315021,125.77925,31.83936111111111
17791,CSS_J082307.3+224249,125.78049999999999,22.71386111111111
17792,CSS_J082312.5-040323,125.80220833333334,-4.056611111111111
17793,CSS_J082316.6-010410,125.81941666666665,-1.0694722222222222
17794,CSS_J082317.6+153222,125.82341666666666,15.539694444444445
17795,CSS_J082317.6+263421,125.82366666666667,26.572666666666667
17796,CSS_J082318.1+162500,125.82545833333334,16.416666666666668
17797,CSS_J082320.2+101824,125.834375,10.306666666666667
17798,CSS_J082321.5+333323,125.83979166666667,33.55652777777778
17799,CSS_J082322.7+352404,125.84470833333334,35.40125
17800,CSS_J082323.3+363733,125.84712499999999,36.625972222222224
17801,CSS_J082324.1+241532,125.85062500000001,24.259027777777778
17802,CSS_J082324.2+044649,125.85095833333334,4.7804166666666665
17803,CSS_J082324.3+232916,125.85133333333333,23.487916666666667
17804,CSS_J082324.5+131739,125.85245833333333,13.294277777777777
17805,CSS_J082324.7+062719,125.85320833333333,6.455416666666666
17806,CSS_J082326.2+405713,125.85925,40.953694444444444
17807,CSS_J082326.2+040234,125.85945833333332,4.042805555555556
17808,CSS_J082327.1+034811,125.863125,3.8032500000000002
17809,CSS_J082327.1+194440,125.86325,19.744555555555557
17810,CSS_J082327.2+244911,125.863375,24.81972222222222
17811,CSS_J082328.2+373101,125.86775000000002,37.51719444444444
17812,CSS_J082328.3+373101,125.86808333333332,37.51716666666667
17813,CSS_J082328.5+360746,125.86904166666667,36.12963888888889
17814,CSS_J082329.1+145114,125.87129166666668,14.854138888888889
17815,CSS_J082329.1+431907,125.871375,43.318694444444446
17816,CSS_J082331.5-023347,125.88154166666666,-2.563111111111111
17817,CSS_J082333.9+053904,125.89129166666667,5.65125
17818,CSS_J082335.9+282320,125.89975000000001,28.389055555555554
17819,CSS_J082338.5+202624,125.91079166666668,20.44022222222222
17820,CSS_J082338.9+135449,125.91233333333332,13.91375
17821,CSS_J082339.2+003949,125.91370833333335,0.6637777777777778
17822,CSS_J082340.4+105220,125.91866666666667,10.872333333333334
17823,CSS_J082341.0-072416,125.921125,-7.404527777777778
17824,CSS_J082343.3-011736,125.93075,-1.2935277777777778
17825,CSS_J082344.5-033705,125.93554166666667,-3.6181111111111113
17826,CSS_J082344.9+031208,125.93745833333332,3.20225
17827,CSS_J082347.6-000119,125.94854166666667,-0.021972222222222223
17828,CSS_J082347.9+314216,125.94995833333331,31.7045
17829,CSS_J082348.3-042152,125.95154166666667,-4.3645555555555555
17830,CSS_J082349.6-002428,125.95695833333335,-0.40788888888888886
17831,CSS_J082349.7+144439,125.95725,14.744222222222222
17832,CSS_J082349.8+053939,125.95762500000001,5.661
17833,CSS_J082351.2+635345,125.96354166666667,63.896055555555556
17834,CSS_J082351.7-052946,125.96566666666666,-5.496194444444445
17835,CSS_J082354.5+433823,125.97708333333334,43.639833333333335
17836,CSS_J082354.7-064123,125.97825,-6.689916666666667
17837,CSS_J082354.9+265011,125.97874999999999,26.83661111111111
17838,CSS_J082355.1-011752,125.97979166666667,-1.2979166666666666
17839,CSS_J082356.4+022927,125.98500000000001,2.4910555555555556
17840,CSS_J082356.7-022705,125.98654166666665,-2.451388888888889
17841,CSS_J082357.4+314158,125.98916666666666,31.699638888888888
17842,CSS_J082359.7-003552,125.998875,-0.5980000000000001
17843,CSS_J082359.8+081056,125.99954166666666,8.18225
17844,CSS_J082400.4+061833,126.00191666666666,6.3091944444444445
17845,CSS_J082403.3-025524,126.01395833333333,-2.9234999999999998
17846,CSS_J082403.4+441121,126.01450000000001,44.18938888888889
17847,CSS_J082403.7+383118,126.01550000000002,38.52188888888889
17848,CSS_J082404.5+134941,126.01904166666668,13.828305555555556
17849,CSS_J082405.9+225720,126.024625,22.955805555555557
17850,CSS_J082407.1+132040,126.02970833333333,13.344694444444444
17851,CSS_J082407.4+323245,126.031125,32.54602777777778
17852,CSS_J082407.5+240608,126.03145833333333,24.10247222222222
17853,CSS_J082411.2+220752,126.04695833333335,22.13136111111111
17854,CSS_J082413.1-004045,126.05470833333334,-0.6792777777777778
17855,CSS_J082414.9+224514,126.06241666666668,22.753888888888888
17856,CSS_J082417.3+160904,126.07233333333333,16.151138888888887
17857,CSS_J082420.8+080857,126.086875,8.149277777777778
17858,CSS_J082423.8+242625,126.09916666666666,24.440361111111113
17859,CSS_J082424.2+080625,126.100875,8.107083333333334
17860,CSS_J082424.4+522354,126.101875,52.39838888888889
17861,CSS_J082426.1+002159,126.10895833333332,0.3666111111111111
17862,CSS_J082426.3+184228,126.10974999999999,18.70777777777778
17863,CSS_J082428.8-010607,126.120125,-1.1021666666666667
17864,CSS_J082429.0-002132,126.12083333333334,-0.35897222222222225
17865,CSS_J082429.6+140041,126.12358333333333,14.011555555555555
17866,CSS_J082430.3+284346,126.12641666666667,28.72952777777778
17867,CSS_J082430.5+194957,126.12729166666666,19.83275
17868,CSS_J082431.0-030857,126.12945833333333,-3.1491944444444444
17869,CSS_J082432.5+285537,126.13575,28.927027777777777
17870,CSS_J082433.5+512441,126.13966666666666,51.4115
17871,CSS_J082436.5+155633,126.15233333333333,15.942694444444445
17872,CSS_J082440.3+042030,126.16820833333334,4.341833333333334
17873,CSS_J082442.4+061616,126.176875,6.271138888888889
17874,CSS_J082444.7+330131,126.18658333333335,33.025416666666665
17875,CSS_J082445.4+383126,126.189375,38.524027777777775
17876,CSS_J082445.8+403132,126.19108333333332,40.525555555555556
17877,CSS_J082447.0+020157,126.19620833333335,2.03275
17878,CSS_J082448.7+155028,126.20291666666668,15.841194444444444
17879,CSS_J082448.7-061346,126.20316666666666,-6.229527777777777
17880,CSS_J082450.8+005127,126.21179166666667,0.857638888888889
17881,CSS_J082451.1+350334,126.213,35.059666666666665
17882,CSS_J082451.7+090900,126.21570833333332,9.150055555555555
17883,CSS_J082452.1+092038,126.217375,9.34388888888889
17884,CSS_J082452.6-013102,126.2195,-1.517388888888889
17885,CSS_J082454.2+175818,126.22616666666667,17.971833333333333
17886,CSS_J082455.3+132017,126.23062499999999,13.338055555555556
17887,CSS_J082455.4-033336,126.230875,-3.5601944444444444
17888,CSS_J082455.9+162035,126.23291666666665,16.343166666666665
17889,CSS_J082457.6+373157,126.24004166666666,37.53275
17890,CSS_J082458.8-042913,126.245375,-4.487
17891,CSS_J082459.8-011535,126.24924999999999,-1.2597777777777779
